"ID","person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length"
9324,26,61000,"MORTGAGE",8,"MEDICAL","B",21000,NA,0,0.34,"N",2
9330,24,55000,"MORTGAGE",NA,"HOMEIMPROVEMENT","A",7000,7.14,1,0.13,"N",3
9347,23,61200,"MORTGAGE",2,"VENTURE","A",9000,NA,0,0.15,"N",2
9357,22,55200,"MORTGAGE",6,"HOMEIMPROVEMENT","A",7200,NA,1,0.13,"N",4
9370,23,61440,"OWN",6,"PERSONAL","B",2500,NA,0,0.04,"N",3
9376,23,67200,"RENT",NA,"VENTURE","C",8000,NA,0,0.12,"N",3
9400,24,62000,"MORTGAGE",7,"PERSONAL","A",6200,NA,0,0.1,"N",3
9417,23,62000,"OWN",2,"VENTURE","B",5575,NA,0,0.09,"N",3
9426,23,62000,"MORTGAGE",3,"MEDICAL","A",9000,NA,0,0.15,"N",4
9445,24,62000,"MORTGAGE",1,"MEDICAL","A",20000,NA,0,0.32,"N",4
9448,23,62000,"MORTGAGE",2,"PERSONAL","A",10000,NA,0,0.16,"N",2
9457,22,62000,"OWN",NA,"EDUCATION","A",4000,6.76,0,0.06,"N",4
9477,26,62000,"MORTGAGE",2,"PERSONAL","B",12000,NA,0,0.19,"N",4
9485,22,90000,"RENT",5,"PERSONAL","D",8000,NA,0,0.09,"N",3
9527,22,62236,"OWN",NA,"MEDICAL","B",5000,9.99,0,0.08,"N",4
9530,25,120000,"RENT",1,"EDUCATION","B",8000,NA,0,0.07,"N",3
9536,25,62400,"OWN",NA,"MEDICAL","D",15000,17.58,0,0.24,"N",4
9542,26,62400,"MORTGAGE",10,"DEBTCONSOLIDATION","A",11000,NA,0,0.18,"N",3
9543,25,135000,"RENT",9,"VENTURE","B",8000,NA,0,0.06,"N",3
9558,23,62471,"MORTGAGE",NA,"EDUCATION","A",12000,6.91,0,0.19,"N",2
9560,24,85000,"RENT",6,"HOMEIMPROVEMENT","A",8100,NA,0,0.1,"N",2
9584,21,33000,"RENT",4,"PERSONAL","B",8250,NA,0,0.25,"N",2
9586,22,62589,"OWN",NA,"VENTURE","C",7000,13.35,0,0.11,"Y",2
9589,26,62690,"MORTGAGE",7,"MEDICAL","B",4400,NA,0,0.07,"N",4
9611,25,63000,"MORTGAGE",6,"VENTURE","F",11000,NA,0,0.17,"Y",3
9614,25,34000,"RENT",8,"PERSONAL","D",8400,NA,0,0.25,"N",4
9622,23,30000,"RENT",1,"EDUCATION","A",8400,NA,1,0.28,"N",3
9627,22,63000,"OWN",6,"EDUCATION","D",9000,NA,0,0.14,"N",4
9628,22,63000,"MORTGAGE",6,"MEDICAL","B",15000,NA,0,0.24,"N",3
9640,21,63000,"MORTGAGE",5,"VENTURE","E",4800,NA,0,0.08,"Y",4
9655,22,63000,"MORTGAGE",2,"DEBTCONSOLIDATION","A",4000,NA,0,0.06,"N",2
9658,25,63000,"MORTGAGE",5,"DEBTCONSOLIDATION","A",11600,NA,0,0.18,"N",4
9659,25,63000,"MORTGAGE",9,"DEBTCONSOLIDATION","B",7775,NA,0,0.12,"N",3
9674,24,63000,"MORTGAGE",8,"DEBTCONSOLIDATION","B",7000,NA,0,0.11,"N",3
9688,24,66000,"RENT",0,"HOMEIMPROVEMENT","A",8400,NA,0,0.13,"N",2
9698,26,90000,"RENT",8,"PERSONAL","C",8400,NA,0,0.09,"N",2
9700,22,63500,"MORTGAGE",5,"EDUCATION","B",7200,NA,0,0.11,"N",3
9701,22,63500,"MORTGAGE",3,"EDUCATION","C",7000,NA,0,0.11,"N",2
9702,23,130000,"RENT",0,"MEDICAL","A",8400,NA,0,0.06,"N",4
9706,23,18000,"RENT",2,"HOMEIMPROVEMENT","C",8500,NA,1,0.47,"Y",3
9707,24,63554,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",2500,7.51,0,0.04,"N",2
9725,23,58000,"MORTGAGE",7,"PERSONAL","D",16500,NA,1,0.28,"Y",4
9734,24,64000,"OWN",1,"EDUCATION","A",3000,NA,0,0.05,"N",4
9744,22,64000,"MORTGAGE",6,"EDUCATION","A",6000,NA,0,0.09,"N",4
9745,24,64000,"MORTGAGE",8,"VENTURE","B",8000,NA,0,0.13,"N",3
9764,22,23900,"RENT",0,"PERSONAL","B",9000,NA,1,0.38,"N",2
9770,24,64000,"MORTGAGE",9,"DEBTCONSOLIDATION","B",10000,NA,0,0.16,"N",4
9785,22,30000,"RENT",2,"EDUCATION","B",9000,NA,0,0.3,"N",3
9794,23,64500,"MORTGAGE",0,"MEDICAL","A",10000,NA,0,0.16,"N",4
9796,23,64500,"MORTGAGE",4,"EDUCATION","A",5000,NA,0,0.08,"N",2
9806,22,33600,"RENT",6,"PERSONAL","D",9000,NA,1,0.27,"N",4
9812,26,64700,"MORTGAGE",5,"HOMEIMPROVEMENT","C",17500,NA,0,0.27,"Y",2
9816,22,29000,"RENT",7,"MEDICAL","B",9000,NA,1,0.31,"N",2
9820,23,36000,"RENT",NA,"DEBTCONSOLIDATION","B",9000,11.11,0,0.25,"N",3
9822,26,64800,"OWN",11,"MEDICAL","A",3000,NA,0,0.05,"N",4
9823,22,58800,"MORTGAGE",NA,"PERSONAL","D",23500,15.33,1,0.4,"N",2
9824,22,36000,"RENT",3,"EDUCATION","C",9000,NA,0,0.25,"Y",2
9847,23,33359,"RENT",2,"EDUCATION","A",9000,NA,1,0.27,"N",4
9911,25,46500,"RENT",9,"MEDICAL","C",9000,NA,0,0.19,"N",3
9933,23,65000,"MORTGAGE",5,"DEBTCONSOLIDATION","A",2275,NA,0,0.04,"N",2
9969,24,65000,"MORTGAGE",7,"DEBTCONSOLIDATION","B",20000,NA,0,0.31,"N",3
9973,26,55000,"RENT",0,"VENTURE","A",9000,NA,0,0.16,"N",2
9981,24,54996,"RENT",6,"MEDICAL","B",9100,NA,0,0.17,"N",2
9986,22,22800,"RENT",NA,"PERSONAL","B",9200,9.88,1,0.4,"N",2
10044,22,66800,"RENT",2,"DEBTCONSOLIDATION","A",9300,NA,0,0.14,"N",3
10045,26,59000,"MORTGAGE",NA,"EDUCATION","B",9800,11.49,1,0.17,"N",4
10055,22,65000,"MORTGAGE",6,"VENTURE","B",6000,NA,0,0.09,"N",2
10061,26,65000,"MORTGAGE",NA,"EDUCATION","B",6000,11.36,0,0.09,"N",4
10089,23,34000,"RENT",1,"VENTURE","C",9500,NA,1,0.28,"N",3
10091,22,59000,"OTHER",3,"MEDICAL","D",12000,NA,1,0.2,"Y",3
10095,25,46000,"RENT",1,"MEDICAL","B",9500,NA,0,0.21,"N",3
10101,22,59000,"OTHER",1,"DEBTCONSOLIDATION","D",15000,NA,1,0.25,"Y",2
10107,26,65000,"MORTGAGE",6,"MEDICAL","B",9250,NA,0,0.14,"N",2
10135,23,24000,"RENT",NA,"PERSONAL","B",9600,9.99,1,0.4,"N",4
10146,23,33280,"RENT",2,"VENTURE","C",9600,NA,0,0.29,"N",4
10149,22,65004,"MORTGAGE",5,"EDUCATION","A",6500,NA,0,0.1,"N",2
10177,21,65253,"MORTGAGE",5,"VENTURE","A",16075,NA,0,0.25,"N",3
10186,23,65500,"MORTGAGE",3,"PERSONAL","B",16800,NA,0,0.26,"N",2
10196,24,65600,"MORTGAGE",8,"VENTURE","A",10000,NA,0,0.15,"N",3
10206,24,50500,"RENT",7,"HOMEIMPROVEMENT","A",9600,NA,0,0.19,"N",2
10207,25,51000,"RENT",0,"MEDICAL","C",9600,NA,0,0.19,"Y",2
10213,21,53000,"RENT",3,"PERSONAL","D",9600,NA,0,0.18,"Y",4
10216,22,66000,"MORTGAGE",NA,"EDUCATION","A",6000,7.9,0,0.09,"N",3
10227,22,49000,"RENT",3,"DEBTCONSOLIDATION","D",9600,NA,1,0.2,"N",2
10228,23,66000,"MORTGAGE",4,"VENTURE","B",3000,NA,0,0.05,"N",4
10229,22,60000,"MORTGAGE",NA,"EDUCATION","A",14000,7.49,1,0.23,"N",2
10242,23,66000,"MORTGAGE",NA,"PERSONAL","A",10000,5.42,0,0.15,"N",3
10260,22,66000,"MORTGAGE",6,"VENTURE","B",2400,NA,0,0.04,"N",2
10267,22,66000,"MORTGAGE",NA,"VENTURE","A",3000,7.51,0,0.05,"N",3
10276,21,78000,"RENT",3,"DEBTCONSOLIDATION","C",9600,NA,0,0.12,"Y",3
10283,26,80000,"RENT",4,"EDUCATION","A",9600,NA,0,0.12,"N",2
10320,24,66766,"MORTGAGE",NA,"HOMEIMPROVEMENT","A",9000,6.99,0,0.13,"N",2
10333,22,20000,"RENT",NA,"VENTURE","A",10000,6.62,1,0.5,"N",2
10348,23,67000,"MORTGAGE",7,"VENTURE","A",10000,NA,0,0.15,"N",3
10349,24,21600,"RENT",NA,"MEDICAL","B",10000,9.91,1,0.46,"N",3
10361,21,24000,"RENT",5,"EDUCATION","A",10000,NA,1,0.42,"N",2
10362,26,24000,"RENT",3,"MEDICAL","A",10000,NA,1,0.42,"N",2
10368,21,24000,"RENT",NA,"DEBTCONSOLIDATION","C",10000,13.48,1,0.42,"N",2
10371,22,24000,"RENT",6,"DEBTCONSOLIDATION","A",10000,NA,1,0.42,"N",3
10375,23,67000,"OWN",7,"PERSONAL","C",6400,NA,0,0.1,"N",3
10377,26,24996,"RENT",2,"PERSONAL","B",10000,NA,1,0.4,"N",4
10378,24,67000,"OWN",3,"VENTURE","C",13000,NA,0,0.19,"Y",3
10380,21,25000,"RENT",1,"PERSONAL","A",10000,NA,1,0.4,"N",4
10386,25,25000,"RENT",NA,"DEBTCONSOLIDATION","A",10000,7.66,1,0.4,"N",4
10392,25,67200,"MORTGAGE",9,"HOMEIMPROVEMENT","C",15000,NA,0,0.22,"N",4
10399,24,61200,"MORTGAGE",8,"EDUCATION","C",2500,NA,1,0.04,"N",4
10411,21,52244,"MORTGAGE",5,"MEDICAL","C",4000,NA,1,0.07,"N",2
10416,21,26400,"RENT",3,"MEDICAL","A",10000,NA,1,0.38,"N",2
10421,23,27000,"RENT",5,"MEDICAL","B",10000,NA,1,0.37,"N",2
10425,23,27996,"RENT",7,"DEBTCONSOLIDATION","A",10000,NA,1,0.36,"N",2
10467,25,68000,"MORTGAGE",9,"DEBTCONSOLIDATION","B",8000,NA,0,0.12,"N",3
10468,24,30000,"RENT",4,"DEBTCONSOLIDATION","D",10000,NA,1,0.33,"Y",3
10473,24,68000,"MORTGAGE",1,"VENTURE","A",6000,NA,0,0.09,"N",2
10483,23,30000,"RENT",4,"PERSONAL","D",10000,NA,1,0.33,"Y",4
10485,22,68000,"MORTGAGE",6,"EDUCATION","B",10000,NA,0,0.15,"N",2
10493,23,68000,"OWN",2,"VENTURE","A",14000,NA,0,0.21,"N",3
10499,26,68000,"MORTGAGE",10,"EDUCATION","A",6500,NA,0,0.1,"N",2
10506,22,31000,"RENT",4,"PERSONAL","A",10000,NA,1,0.32,"N",4
10510,23,68000,"MORTGAGE",0,"EDUCATION","A",4000,NA,0,0.06,"N",4
10512,26,68000,"MORTGAGE",9,"EDUCATION","C",12000,NA,0,0.18,"Y",3
10525,24,68069,"MORTGAGE",NA,"VENTURE","A",8100,NA,0,0.12,"N",4
10528,25,68250,"MORTGAGE",3,"EDUCATION","A",17000,NA,0,0.25,"N",3
10534,24,68400,"MORTGAGE",NA,"PERSONAL","A",3000,5.42,0,0.04,"N",4
10538,23,68400,"MORTGAGE",NA,"VENTURE","B",1800,8.88,0,0.03,"N",4
10544,21,33000,"RENT",5,"DEBTCONSOLIDATION","D",10000,NA,1,0.3,"N",4
10546,22,68500,"MORTGAGE",3,"PERSONAL","B",12000,NA,0,0.18,"N",4
10556,22,33600,"RENT",2,"MEDICAL","B",10000,NA,0,0.3,"N",4
10562,23,68686,"MORTGAGE",7,"DEBTCONSOLIDATION","A",6000,NA,0,0.09,"N",2
10570,24,35000,"RENT",1,"DEBTCONSOLIDATION","B",10000,NA,0,0.29,"N",4
10588,22,35000,"RENT",2,"VENTURE","B",10000,NA,0,0.29,"N",2
10594,21,35364,"RENT",3,"VENTURE","B",10000,NA,0,0.28,"N",4
10599,26,69000,"MORTGAGE",2,"DEBTCONSOLIDATION","A",11000,NA,0,0.16,"N",2
10603,26,36000,"RENT",7,"VENTURE","B",10000,NA,0,0.28,"N",3
10610,22,36000,"RENT",NA,"PERSONAL","A",10000,6.03,0,0.28,"N",3
10612,26,69063,"MORTGAGE",NA,"HOMEIMPROVEMENT","A",6625,7.66,0,0.1,"N",4
10616,22,69383,"MORTGAGE",6,"PERSONAL","C",8500,NA,0,0.12,"Y",3
10627,25,36000,"RENT",2,"PERSONAL","B",10000,NA,0,0.28,"N",2
10633,23,63600,"MORTGAGE",NA,"DEBTCONSOLIDATION","B",20000,10.99,1,0.31,"N",3
10637,26,69654,"MORTGAGE",10,"MEDICAL","C",7500,NA,0,0.11,"Y",3
10638,24,69684,"MORTGAGE",4,"MEDICAL","B",2400,NA,0,0.03,"N",4
10655,22,37000,"RENT",NA,"DEBTCONSOLIDATION","B",10000,NA,0,0.27,"N",2
10658,24,69996,"OWN",4,"MEDICAL","A",10000,NA,0,0.14,"N",2
10664,23,69996,"OWN",2,"EDUCATION","B",10000,NA,0,0.14,"N",4
10672,24,38000,"RENT",6,"EDUCATION","B",10000,NA,0,0.26,"N",4
10677,24,69996,"MORTGAGE",5,"VENTURE","A",12000,NA,0,0.17,"N",2
10682,26,38000,"RENT",10,"VENTURE","B",10000,NA,0,0.26,"N",3
10689,26,70000,"MORTGAGE",NA,"PERSONAL","A",5000,NA,0,0.07,"N",4
10703,24,38700,"RENT",2,"MEDICAL","B",10000,NA,0,0.26,"N",3
10723,23,39996,"RENT",8,"MEDICAL","B",10000,NA,0,0.25,"N",2
10725,25,70000,"OWN",9,"HOMEIMPROVEMENT","B",10000,NA,0,0.14,"N",2
10732,23,70000,"MORTGAGE",NA,"EDUCATION","A",10500,7.51,0,0.15,"N",2
10735,22,40000,"RENT",2,"EDUCATION","B",10000,NA,0,0.25,"N",4
10736,22,70000,"MORTGAGE",4,"VENTURE","A",5025,NA,0,0.07,"N",2
10738,23,70000,"MORTGAGE",7,"EDUCATION","B",16000,NA,0,0.23,"N",4
10739,23,40000,"RENT",7,"EDUCATION","C",10000,NA,0,0.25,"N",2
10744,22,70000,"OWN",NA,"VENTURE","A",1250,5.42,0,0.02,"N",4
10745,21,70000,"MORTGAGE",NA,"PERSONAL","D",2500,16.49,0,0.04,"N",3
10761,21,40000,"RENT",5,"EDUCATION","A",10000,NA,0,0.25,"N",2
10768,26,70000,"MORTGAGE",0,"DEBTCONSOLIDATION","A",8000,NA,0,0.11,"N",2
10774,24,40000,"RENT",3,"VENTURE","A",10000,NA,0,0.25,"N",2
10785,22,34000,"RENT",2,"EDUCATION","D",10000,NA,1,0.29,"Y",3
10791,24,70000,"OWN",NA,"PERSONAL","A",6000,5.42,0,0.09,"N",2
10794,22,70000,"MORTGAGE",6,"EDUCATION","A",6800,NA,0,0.1,"N",4
10796,22,64000,"MORTGAGE",6,"DEBTCONSOLIDATION","A",6000,NA,1,0.09,"N",2
10798,23,70000,"MORTGAGE",NA,"EDUCATION","B",2500,11.99,0,0.04,"N",2
10800,23,42000,"RENT",4,"VENTURE","C",10000,NA,0,0.24,"N",2
10809,23,42000,"RENT",0,"MEDICAL","B",10000,NA,0,0.24,"N",4
10811,22,42000,"RENT",6,"PERSONAL","C",10000,NA,0,0.24,"Y",4
10814,26,70000,"MORTGAGE",5,"MEDICAL","C",4800,NA,0,0.07,"Y",4
10815,24,70000,"MORTGAGE",6,"HOMEIMPROVEMENT","C",25000,NA,0,0.36,"N",3
10824,26,42900,"RENT",3,"PERSONAL","D",10000,NA,0,0.23,"N",3
10825,24,70000,"MORTGAGE",7,"MEDICAL","B",25000,NA,0,0.36,"N",2
10829,21,43000,"RENT",3,"PERSONAL","C",10000,NA,0,0.23,"N",4
10842,22,37200,"RENT",6,"PERSONAL","B",10000,NA,1,0.27,"N",2
10849,24,70000,"MORTGAGE",3,"DEBTCONSOLIDATION","B",11000,NA,0,0.16,"N",3
10856,23,70000,"OWN",NA,"VENTURE","A",11000,7.14,0,0.16,"N",4
10864,23,70000,"MORTGAGE",7,"EDUCATION","B",4000,NA,0,0.06,"N",4
10866,26,45000,"RENT",2,"PERSONAL","C",10000,NA,0,0.22,"N",3
10880,26,70000,"MORTGAGE",1,"VENTURE","B",25000,NA,0,0.36,"N",4
10895,26,70000,"MORTGAGE",6,"HOMEIMPROVEMENT","D",10000,NA,0,0.14,"N",4
10910,22,39000,"RENT",3,"EDUCATION","D",10000,NA,1,0.26,"Y",3
10911,21,45000,"RENT",5,"EDUCATION","B",10000,NA,0,0.22,"N",2
10925,22,52000,"RENT",7,"DEBTCONSOLIDATION","C",4300,NA,0,0.08,"Y",2
10933,23,45600,"RENT",5,"MEDICAL","C",4250,NA,0,0.09,"Y",2
10973,22,29000,"RENT",0,"HOMEIMPROVEMENT","D",4200,NA,1,0.14,"N",2
10974,22,36000,"RENT",7,"PERSONAL","B",4200,NA,0,0.12,"N",4
10990,25,37000,"RENT",1,"DEBTCONSOLIDATION","F",4200,NA,1,0.11,"Y",2
10998,23,70800,"MORTGAGE",6,"EDUCATION","D",9600,NA,0,0.14,"N",4
11008,25,71000,"MORTGAGE",NA,"VENTURE","C",4800,13.49,0,0.07,"Y",3
11009,21,71000,"MORTGAGE",5,"VENTURE","B",6000,NA,0,0.08,"N",4
11018,25,71000,"OWN",NA,"VENTURE","A",3250,5.79,0,0.05,"N",2
11020,24,71000,"OWN",NA,"HOMEIMPROVEMENT","A",10000,5.79,0,0.14,"N",3
11023,25,65000,"RENT",2,"DEBTCONSOLIDATION","B",4200,NA,0,0.06,"N",2
11038,23,38000,"RENT",1,"MEDICAL","D",4100,NA,1,0.11,"N",4
11048,22,71400,"MORTGAGE",NA,"EDUCATION","B",3000,10.99,0,0.04,"N",3
11057,21,12000,"RENT",NA,"HOMEIMPROVEMENT","B",4000,10.99,1,0.33,"N",3
11059,26,46877,"RENT",NA,"DEBTCONSOLIDATION","A",10000,5.42,0,0.21,"N",2
11060,25,71711,"MORTGAGE",9,"EDUCATION","B",4800,NA,0,0.07,"N",3
11071,24,72000,"OWN",NA,"VENTURE","B",16000,12.42,0,0.22,"N",3
11076,23,72000,"MORTGAGE",7,"EDUCATION","B",5000,NA,0,0.07,"N",3
11084,22,72000,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",7200,7.9,0,0.1,"N",3
11087,24,72000,"MORTGAGE",4,"VENTURE","A",17000,NA,0,0.24,"N",4
11097,26,72000,"MORTGAGE",10,"EDUCATION","D",16000,NA,0,0.22,"N",3
11103,23,72000,"OWN",NA,"PERSONAL","A",15000,6.99,0,0.21,"N",2
11105,23,42000,"RENT",7,"DEBTCONSOLIDATION","D",10000,NA,1,0.24,"Y",3
11111,24,48720,"RENT",NA,"PERSONAL","C",10000,13.85,0,0.21,"N",4
11120,24,49639,"RENT",8,"MEDICAL","C",10000,NA,0,0.2,"N",3
11127,24,72000,"MORTGAGE",7,"PERSONAL","A",3000,NA,0,0.04,"N",2
11133,23,50000,"RENT",0,"DEBTCONSOLIDATION","A",10000,NA,0,0.2,"N",2
11140,24,72000,"MORTGAGE",4,"VENTURE","C",2100,NA,0,0.03,"Y",2
11141,25,72000,"MORTGAGE",NA,"HOMEIMPROVEMENT","A",2000,7.66,0,0.03,"N",4
11142,22,72000,"MORTGAGE",7,"EDUCATION","A",10000,NA,0,0.14,"N",2
11156,24,50000,"RENT",NA,"DEBTCONSOLIDATION","A",10000,7.29,0,0.2,"N",4
11164,23,50000,"RENT",7,"MEDICAL","A",10000,NA,0,0.2,"N",2
11173,24,44000,"RENT",1,"VENTURE","D",10000,NA,1,0.23,"Y",3
11179,23,72000,"MORTGAGE",7,"MEDICAL","B",5975,NA,0,0.08,"N",3
11181,26,72000,"MORTGAGE",3,"HOMEIMPROVEMENT","A",10000,NA,0,0.14,"N",3
11190,22,72000,"MORTGAGE",3,"EDUCATION","B",5000,NA,0,0.07,"N",2
11200,25,72000,"OWN",NA,"HOMEIMPROVEMENT","E",18000,16.82,0,0.25,"Y",2
11207,26,72000,"MORTGAGE",5,"HOMEIMPROVEMENT","A",6600,NA,0,0.09,"N",2
11212,24,72000,"MORTGAGE",0,"EDUCATION","B",9000,NA,0,0.13,"N",2
11213,22,45000,"RENT",1,"VENTURE","E",10000,NA,1,0.22,"N",2
11215,26,66000,"MORTGAGE",2,"HOMEIMPROVEMENT","D",12000,NA,1,0.18,"N",3
11216,22,51360,"RENT",4,"EDUCATION","D",10000,NA,0,0.19,"N",2
11226,25,52000,"RENT",9,"EDUCATION","D",10000,NA,0,0.19,"N",2
11245,22,72100,"MORTGAGE",2,"EDUCATION","A",13000,NA,0,0.18,"N",3
11258,24,72400,"MORTGAGE",0,"HOMEIMPROVEMENT","B",15000,NA,0,0.21,"N",3
11271,26,72645,"OWN",5,"VENTURE","A",12000,NA,0,0.17,"N",2
11280,24,72984,"MORTGAGE",3,"PERSONAL","A",12000,NA,0,0.16,"N",4
11311,22,73000,"MORTGAGE",6,"MEDICAL","B",3000,NA,0,0.04,"N",4
11313,24,73000,"MORTGAGE",NA,"EDUCATION","A",16000,7.88,0,0.22,"N",4
11316,26,55500,"RENT",3,"MEDICAL","C",10000,NA,0,0.18,"Y",4
11324,24,56500,"RENT",1,"HOMEIMPROVEMENT","B",10000,NA,0,0.18,"N",4
11325,22,73063,"MORTGAGE",4,"PERSONAL","C",11200,NA,0,0.15,"Y",2
11329,25,73200,"MORTGAGE",7,"DEBTCONSOLIDATION","A",5000,NA,0,0.07,"N",2
11330,26,73200,"MORTGAGE",10,"VENTURE","C",17500,NA,0,0.24,"N",3
11333,23,73426,"MORTGAGE",0,"EDUCATION","C",7500,NA,0,0.1,"N",2
11338,24,51000,"RENT",NA,"DEBTCONSOLIDATION","E",10000,17.19,1,0.2,"N",2
11351,22,74000,"MORTGAGE",6,"EDUCATION","B",9000,NA,0,0.12,"N",2
11357,23,59000,"RENT",7,"EDUCATION","C",10000,NA,0,0.17,"Y",3
11361,24,59000,"RENT",1,"EDUCATION","A",10000,NA,0,0.17,"N",4
11369,23,74000,"MORTGAGE",7,"EDUCATION","B",10000,NA,0,0.14,"N",2
11370,26,74000,"MORTGAGE",4,"VENTURE","C",3500,NA,0,0.05,"Y",4
11372,24,60000,"RENT",1,"MEDICAL","B",10000,NA,0,0.17,"N",3
11378,25,74000,"MORTGAGE",1,"EDUCATION","A",10000,NA,0,0.14,"N",3
11379,26,57800,"MORTGAGE",0,"MEDICAL","D",15000,NA,1,0.22,"Y",3
11380,23,74000,"MORTGAGE",0,"DEBTCONSOLIDATION","B",17500,NA,0,0.24,"N",2
11385,22,60000,"RENT",NA,"PERSONAL","A",10000,5.99,0,0.17,"N",2
11391,22,74004,"MORTGAGE",6,"EDUCATION","A",12000,NA,0,0.16,"N",4
11395,25,60000,"RENT",1,"PERSONAL","A",10000,NA,0,0.17,"N",4
11401,24,74360,"OWN",7,"VENTURE","A",25000,NA,0,0.34,"N",4
11404,23,74400,"MORTGAGE",0,"PERSONAL","A",5000,NA,0,0.07,"N",3
11405,24,74448,"MORTGAGE",8,"EDUCATION","A",4000,NA,0,0.05,"N",2
11422,23,60000,"RENT",3,"EDUCATION","E",10000,NA,0,0.17,"N",2
11456,24,75000,"MORTGAGE",3,"VENTURE","C",15600,NA,0,0.21,"N",4
11462,24,39000,"RENT",2,"DEBTCONSOLIDATION","D",4000,NA,1,0.1,"Y",4
11463,25,75000,"MORTGAGE",9,"HOMEIMPROVEMENT","A",7200,NA,0,0.1,"N",4
11479,21,45000,"RENT",0,"EDUCATION","C",4000,NA,0,0.09,"N",3
11480,22,45000,"RENT",0,"DEBTCONSOLIDATION","C",4000,NA,0,0.09,"N",4
11490,22,62000,"RENT",6,"DEBTCONSOLIDATION","A",10000,NA,0,0.16,"N",4
11494,22,62322,"RENT",7,"EDUCATION","B",10000,NA,0,0.16,"N",2
11508,25,75000,"MORTGAGE",5,"EDUCATION","A",5800,NA,0,0.08,"N",2
11509,24,75000,"OWN",8,"HOMEIMPROVEMENT","B",29800,NA,0,0.4,"N",4
11568,24,75000,"MORTGAGE",NA,"HOMEIMPROVEMENT","A",7000,7.66,0,0.09,"N",4
11596,23,64000,"RENT",3,"VENTURE","D",10000,NA,1,0.16,"Y",3
11597,23,70000,"RENT",4,"EDUCATION","A",10000,NA,0,0.14,"N",3
11604,21,75000,"MORTGAGE",6,"DEBTCONSOLIDATION","A",10000,NA,0,0.13,"N",3
11608,25,75000,"MORTGAGE",2,"DEBTCONSOLIDATION","C",12000,NA,0,0.16,"Y",3
11620,23,64000,"RENT",7,"EDUCATION","A",10000,NA,1,0.16,"N",4
11625,23,70872,"RENT",7,"DEBTCONSOLIDATION","C",10000,NA,0,0.14,"N",2
11635,26,75000,"OWN",10,"EDUCATION","C",7200,NA,0,0.1,"N",3
11647,21,75000,"MORTGAGE",4,"MEDICAL","B",25000,NA,0,0.33,"N",2
11648,24,72000,"RENT",3,"PERSONAL","E",10000,NA,0,0.14,"Y",4
11671,24,75000,"OWN",8,"EDUCATION","B",15000,NA,0,0.2,"N",2
11676,26,58650,"MORTGAGE",3,"MEDICAL","C",17500,NA,1,0.25,"N",4
11711,23,75000,"MORTGAGE",1,"EDUCATION","E",4500,NA,0,0.06,"Y",4
11714,24,75000,"MORTGAGE",5,"EDUCATION","C",7200,NA,0,0.1,"Y",3
11729,24,80000,"RENT",0,"EDUCATION","C",10000,NA,0,0.13,"Y",4
11752,23,75000,"MORTGAGE",0,"MEDICAL","C",9500,NA,0,0.13,"Y",4
11754,26,69000,"MORTGAGE",4,"HOMEIMPROVEMENT","B",25000,NA,1,0.36,"N",3
11766,22,75500,"MORTGAGE",6,"VENTURE","A",12000,NA,0,0.16,"N",4
11775,22,75600,"MORTGAGE",3,"EDUCATION","A",10000,NA,0,0.13,"N",4
11781,25,84000,"RENT",3,"DEBTCONSOLIDATION","C",10000,NA,0,0.12,"Y",4
11809,26,85000,"RENT",3,"HOMEIMPROVEMENT","A",10000,NA,0,0.12,"N",2
11817,23,76000,"MORTGAGE",7,"DEBTCONSOLIDATION","A",20000,NA,0,0.26,"N",4
11818,26,85500,"RENT",0,"EDUCATION","A",10000,NA,0,0.12,"N",2
11820,25,86000,"RENT",10,"HOMEIMPROVEMENT","D",10000,NA,0,0.12,"N",2
11829,24,90000,"RENT",0,"DEBTCONSOLIDATION","A",10000,NA,0,0.11,"N",2
11830,25,59623,"MORTGAGE",9,"MEDICAL","B",3400,NA,1,0.05,"N",2
11832,25,76209,"MORTGAGE",9,"DEBTCONSOLIDATION","C",3000,NA,0,0.04,"Y",4
11840,24,90000,"RENT",8,"HOMEIMPROVEMENT","B",10000,NA,0,0.11,"N",2
11842,24,76494,"MORTGAGE",3,"DEBTCONSOLIDATION","A",12000,NA,0,0.16,"N",3
11846,22,76500,"MORTGAGE",2,"DEBTCONSOLIDATION","C",15000,NA,0,0.2,"Y",4
11850,26,91000,"RENT",6,"DEBTCONSOLIDATION","C",10000,NA,0,0.11,"N",4
11857,25,76800,"MORTGAGE",5,"PERSONAL","C",20000,NA,0,0.26,"Y",2
11861,22,76875,"MORTGAGE",0,"MEDICAL","A",13750,NA,0,0.18,"N",4
11879,24,95000,"RENT",8,"DEBTCONSOLIDATION","A",10000,NA,0,0.11,"N",2
11894,26,40000,"RENT",3,"MEDICAL","C",10200,NA,0,0.26,"N",3
11909,23,85000,"RENT",1,"DEBTCONSOLIDATION","A",10200,NA,0,0.12,"N",3
11925,23,77705,"MORTGAGE",NA,"DEBTCONSOLIDATION","A",11700,6.17,0,0.15,"N",3
